date,text
2022-06-09T09:50:59+00:00,John Cena meets Ukrainian refugee with Down’s syndrome in heartwarming video
2022-06-09T09:49:29+00:00,"Zero economic benefit from Brexit crowns on pint glasses, government admits"
2022-06-09T09:41:07+00:00,Marvel star praised for combatting Kevin Feige over ‘wrong’ Doctor Strange 2 moment
2022-06-09T09:31:39+00:00,What we know about Trump's actions as insurrection unfolded
2022-06-09T09:30:00+00:00,Former German chancellor Angela Merkel defends past relationship with Putin
2022-06-09T09:25:56+00:00,New Shanghai lockdown as China tests 2.7 million people - follow live
2022-06-09T09:23:33+00:00,Tank of petrol tops £100 for first time on ‘truly dark day’ for drivers 🚨
2022-06-09T09:22:42+00:00,The controversial new film that's being banned in UK cinemas
2022-06-09T09:21:12+00:00,Michael Gove says it was ‘mistake’ to say Boris Johnson would not be capable PM
2022-06-09T09:17:33+00:00,"14,000 cases recorded in UK 🔴

Follow the latest updates ➡️"
2022-06-09T09:15:38+00:00,Family endures nightmare 30-hour journey home from Malta after easyJet cancels flight
2022-06-09T09:14:07+00:00,"Working class should take ‘small steps’ rather than aiming for Oxbridge, adviser says"
2022-06-09T09:11:32+00:00,New Shanghai lockdown as China tests 2.7 million people - follow live 🔴
2022-06-09T09:06:44+00:00,Love Island viewers notice key detail has been left out of new series
2022-06-09T09:02:10+00:00,Stop watching Love Island while you still can – review
2022-06-09T09:00:04+00:00,Joker fans all want the same person to be cast in the sequel
2022-06-09T08:58:57+00:00,Katherine Ryan claims she called out alleged ‘sexual predator’ celebrity on TV series
2022-06-09T08:51:18+00:00,Viewers stunned by shock A-list cameo in Netflix No 1 film Interceptor
2022-06-09T08:48:20+00:00,Love Island viewers call on show to reinstate key feature after noticing its absence
2022-06-09T08:48:01+00:00,Nine Omicron symptoms affecting the fully vaccinated - and signs you may have it
2022-06-09T08:46:06+00:00,Queen ‘pulls out of Commonwealth Games’ as Prince Charles steps in for monarch 🚨
2022-06-09T08:41:44+00:00,Nick Cannon and Ryan Reynolds create ‘vasectomy’ cocktail in Father’s Day advert
2022-06-09T08:39:02+00:00,EasyJet cancels 60 more flights amid ongoing travel chaos - live 🔴
2022-06-09T08:36:19+00:00,Captured Britons ‘face 20 years in jail after appearing in pro-Russian court’
2022-06-09T08:31:44+00:00,"EasyJet cancels 60 more flights, disrupting 10,000 passengers’ travel plans"
2022-06-09T08:25:35+00:00,Smoking age should be raised each year until tobacco totally banned 🚨
2022-06-09T08:21:56+00:00,Jurassic Park star Sam Neill recalls his son farting next to Princess Diana
2022-06-09T08:18:07+00:00,"Russia ‘feels too strong’ to end war, Zelensky fears - follow live 🔴"
2022-06-09T08:17:27+00:00,Marvel star praised for standing up to Kevin Feige over ‘wrong’ Doctor Strange 2 moment
2022-06-09T08:16:41+00:00,Thailand decriminalises cannabis but recreational smoking still banned
2022-06-09T08:13:43+00:00,Cliff Richard feared dying of heart attack after child sexual assault claims
2022-06-09T08:06:03+00:00,"What I gained (and lost) from walking 10,000 steps a day for five months 🚶‍♀️"
2022-06-09T08:01:14+00:00,Will Amber Heard return to Aquaman 2? Here's what we know ⬇️
2022-06-09T07:56:27+00:00,"🏋️
This is how many times a week you need to workout to get fit"
2022-06-09T07:56:06+00:00,Love Island viewers frustrated after noticing key detail has been left out of new series
2022-06-09T07:50:57+00:00,"- The government's plan to help people who receive housing benefits buy a home will not work because the details have been overlooked, shadow levelling up secretary Lisa Nandy has said."
2022-06-09T07:50:40+00:00,Eating two portions of fish per week linked to increased risk of skin cancer
2022-06-09T07:45:51+00:00,JK Rowling’s Harry Potter play faces backlash for Pride Month tweet
2022-06-09T07:41:45+00:00,Government ‘knew climate policies fell short of key emissions reduction target’
2022-06-09T07:38:52+00:00,Average cost of filling family car with petrol set to exceed £100
2022-06-09T07:35:47+00:00,viewers poke fun at Liam’s pronunciation of
2022-06-09T07:30:51+00:00,Ricky Gervais jokes he’ll have his fans ‘reported for hate crimes’
2022-06-09T07:25:55+00:00,Snoop Dogg has given his full-time blunt roller a pay rise due to inflation
2022-06-09T07:21:39+00:00,Kylie Minogue reflects on legal battle with Kylie Jenner over trademark dispute
